ID,imputed_columns,imputation_type,timestamp
A-7563332,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7563579,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-756394,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7564109,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-756447,"Sunrise_Sunset, Civil_Twilight, Nautical_Twilight, Astronomical_Twilight",Categorical,2026-04-26T16:00:53.573782Z
A-7565995,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7565997,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7567489,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7567503,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7568457,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7568459,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7568506,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7568507,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7568958,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7568964,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7569358,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-757050,"Sunrise_Sunset, Civil_Twilight, Nautical_Twilight, Astronomical_Twilight",Categorical,2026-04-26T16:00:53.573782Z
A-757066,"Sunrise_Sunset, Civil_Twilight, Nautical_Twilight, Astronomical_Twilight",Categorical,2026-04-26T16:00:53.573782Z
A-7570829,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7571785,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-757233,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-757318,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7574053,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7574059,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-757486,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7575048,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576449,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7576921,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576922,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576923,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576924,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576928,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576930,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576931,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576932,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576933,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576934,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576935,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576936,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576939,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576940,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576941,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576943,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576945,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576947,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576948,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576950,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576951,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576954,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576955,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576956,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576957,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576958,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576959,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576960,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576961,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576962,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576963,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576964,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576967,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576968,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576969,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576970,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576971,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576972,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576974,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576976,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576977,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576978,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7576979,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7577030,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7577805,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7577806,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7581670,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7582911,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7584354,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7586225,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7586226,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7589369,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-758981,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7589910,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7590863,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-759136,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7592952,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7595473,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7601447,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7601904,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7601905,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7601923,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7602505,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7602506,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-760469,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-760497,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7606931,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7607207,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7611686,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7614135,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-761805,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7620869,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7620870,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7620908,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-762267,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7624098,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7624130,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-762694,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7627109,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7627788,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-762781,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7628410,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-762890,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7630176,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7631435,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7631473,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7631479,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7632070,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7632974,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7633477,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7633480,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7634118,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7635252,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7635294,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7636038,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7638639,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7639435,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7640060,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-764061,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7641501,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7641522,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-764183,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7642075,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7642082,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7642883,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7642889,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-764341,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7643489,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7644104,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7644125,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7644137,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7644163,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7644743,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7645341,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-764583,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7646157,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7646649,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7646681,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7646688,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7646694,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7646695,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7646696,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7646698,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7646699,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7647292,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7647296,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7647364,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7647899,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7647900,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7647908,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7648488,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7649406,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7649412,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7649435,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7650085,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7650088,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7650145,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7650146,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7650155,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7650156,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7650818,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7651387,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7651407,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7651434,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7651447,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7651949,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7651984,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7651986,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7651988,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7651989,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7652938,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-765321,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7653391,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7653438,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7654265,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7654308,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7656033,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7656034,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7656036,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7656037,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7656038,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7656039,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7656041,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7656496,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7657151,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7657152,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7657763,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7657764,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7657778,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7658270,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7658278,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7658831,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7658833,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7659026,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7659058,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7659069,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7659513,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7661806,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7661828,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7661829,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7661843,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-766194,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7662440,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7662448,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-766294,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7663082,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7663586,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7663587,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7663805,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7663997,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7664366,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7664387,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7664409,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7664423,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7664431,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7664905,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7665404,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7665423,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7665434,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7665435,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7665437,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7665440,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7665444,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-766559,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7665927,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7666141,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7666154,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7666158,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7666177,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7666208,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7666216,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7666691,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7666702,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7667187,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7667189,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7667210,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7667213,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7667243,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7667244,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7667245,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7669708,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7669713,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7670641,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7671239,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-767372,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7673929,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7679498,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7679515,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7679518,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7680580,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-768095,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7681278,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7681279,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7681283,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7681302,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7681306,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7681690,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7682638,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7683093,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7683113,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7683122,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7683524,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7683773,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7683793,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7683811,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7683812,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7683813,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7683815,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7683826,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7683828,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7684330,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7684332,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7684352,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7684385,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7684386,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7684393,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7684925,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7685449,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7685467,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7686711,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7688136,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688137,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688150,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688164,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688165,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688178,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688182,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688191,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688199,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688615,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688617,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688632,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688635,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688641,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688660,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688666,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688667,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7688675,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7689209,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7690906,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7692317,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7692328,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-769300,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7693932,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7694544,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7694557,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7695502,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-769641,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
A-7696427,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7696428,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7696457,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7696967,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7696969,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7698395,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7698920,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7699482,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7700626,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7700641,Weather_Condition,Categorical,2026-04-26T16:00:53.573782Z
A-7701015,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7701341,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7702339,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7702376,"Wind_Direction, Weather_Condition",Categorical,2026-04-26T16:00:53.573782Z
A-7703373,Wind_Direction,Categorical,2026-04-26T16:00:53.573782Z
